handle,name,platform,niche,followers,avg_engagement_rate,location,verified,fake_followers_pct
@lyricalemonade,Lyrical Lemonade,youtube,music,24100000,50,,FALSE,0
@howridiculous,How Ridiculous,youtube,lifestyle,24000000,50,,FALSE,0
@chaorenbuhuifei520,超人不会�?youtube,comedy,23900000,17.22,,FALSE,0,
@jamescharles,James Charles,youtube,lifestyle,23900000,28.48,,FALSE,0
@troomtroom,Troom Troom,youtube,beauty,23800000,14.41,,FALSE,0
@johnyfamilyshow,Johny FamilyShow,youtube,lifestyle,23700000,50,,FALSE,0
@technicalguruji,Technical Guruji,youtube,food,23700000,3.06,IN,FALSE,0
@samayranarulaofficial,Samayra Narula Official,youtube,comedy,23700000,44.77,,FALSE,0
@straykids,Stray Kids,youtube,lifestyle,23700000,23.39,,FALSE,0
@pandashorts,Panda Shorts,youtube,comedy,23600000,40.02,,FALSE,0
@loganpaulvlogs,Logan Paul,youtube,lifestyle,23600000,33.2,US,FALSE,0
@joker-1439,Untitled Joker,youtube,lifestyle,23500000,22.96,,FALSE,0
@romeo,Romeo Santos,youtube,music,23500000,50,,FALSE,0
@mr_azmaik,Mr Azmaik,youtube,lifestyle,23500000,50,,FALSE,0
@paulolondra,Paulo Londra,youtube,music,23400000,4.81,AR,FALSE,0
@beatbox_klim.,Beatbox Klim,youtube,business,23400000,26.37,,FALSE,0
@devkefacts,DEV Ke Facts,youtube,music,23200000,37.43,,FALSE,0
@sidemen,Sidemen,youtube,music,23200000,50,GB,FALSE,0
@amauryguichonchef,Amaury Guichon,youtube,lifestyle,23100000,50,,FALSE,0
@sonymusicsouthvevo,SonyMusicSouthVEVO,youtube,music,23100000,18.59,,FALSE,0
@6ix9ine,Tekashi 6ix9ine,youtube,lifestyle,23100000,50,,FALSE,0
@charlieputh,Charlie Puth,youtube,lifestyle,23100000,3.97,US,FALSE,0
@hayataku5348,HAYATAKU ??��?�く,youtube,lifestyle,23000000,49.56,,FALSE,0
@prashantsharmaentertainment,Prashant Sharma Entertainment,youtube,lifestyle,23000000,18.15,,FALSE,0
@rakibhossainvlogs,Rakib Hossain,youtube,fashion,23000000,50,,FALSE,0
@jennierubyjane,JENNIE,tiktok,lifestyle,23000000,19.79,,TRUE,0
@bizarrap,Bizarrap,youtube,music,23000000,50,,FALSE,0
@likenastya_vlog,Like Nastya Vlog,youtube,lifestyle,22900000,50,,FALSE,0
@ryan,Ryan Trahan,youtube,business,22800000,50,,FALSE,0
@briannayt,Brianna,youtube,business,22800000,42.12,,FALSE,0
@pinkpanther,Official Pink Panther,youtube,lifestyle,22800000,50,,FALSE,0
@minikatanastore,Mini Katana,youtube,lifestyle,22800000,22.84,,FALSE,0
@albumcreations5437,ALBUM CREATIONS,youtube,music,22600000,16.13,,FALSE,0
@cadresplayer,Cadres,youtube,business,22500000,15.29,,FALSE,0
@beckyg,Becky G,youtube,lifestyle,22500000,50,US,FALSE,0
@shemaroobollywoodcomedy,Shemaroo Comedy,youtube,comedy,22500000,5.42,,FALSE,0
@kkubi99,?�백??kkubi99,youtube,lifestyle,22500000,29.21,,FALSE,0
@mrwhosetheboss,Mrwhosetheboss,youtube,tech,22400000,20.02,GB,FALSE,0
@funforkidstvhindirhymes,Fun For Kids TV - Hindi Rhymes,youtube,music,22300000,50,,FALSE,0
@emiwaybantai,Emiway Bantai,youtube,music,22300000,50,,FALSE,0
@dearsir,Dear Sir,youtube,lifestyle,22300000,7.11,,FALSE,0
@thinkmusicofficial,Think Music India,youtube,music,22300000,14.31,,FALSE,0
@hdeel,ا? س?? Om sayf,youtube,business,22300000,50,,FALSE,0
@greengoldtv,Green Gold TV - Official Channel,youtube,lifestyle,22200000,13.42,,FALSE,0
@noorstars,Noor Stars,youtube,lifestyle,22200000,19.72,AE,FALSE,0
@rebeccazamolo,Rebecca Zamolo,youtube,business,22100000,39.62,,FALSE,0
@supercarblondie,Supercar Blondie,youtube,lifestyle,22100000,23.55,,FALSE,0
@peetmontzingo,Peet Montzingo,youtube,music,22100000,50,,FALSE,0
@germangarmendia,German Garmendia,tiktok,lifestyle,22100000,6.82,,TRUE,0
@aanganwadi_ke_bacche,Aanganwadi Ke Bacche,youtube,lifestyle,22000000,50,,FALSE,0
@jagdishcomedian,Jagdish Comedian,youtube,lifestyle,22000000,44.51,,FALSE,0
@huba3,HUBA?�바,youtube,lifestyle,22000000,50,,FALSE,0
@spizee,Spizee,youtube,lifestyle,21900000,50,,FALSE,0
@gordonramsay,Gordon Ramsay,youtube,food,21900000,10.25,,FALSE,0
@bravewilderness,Brave Wilderness,youtube,lifestyle,21800000,22.64,,FALSE,0
@clashofclans,Clash of Clans,youtube,lifestyle,21800000,19.02,,FALSE,0
@josetotoyportugues,José Totoy em Português (BR),youtube,comedy,21800000,15.37,,FALSE,0
@gusttavolimaoficial,Gusttavo Lima Oficial,youtube,lifestyle,21700000,50,,FALSE,0
@kalebandri,Kaleb Andri,youtube,lifestyle,21700000,12.05,,FALSE,0
@vishhalandnaina,Vishal Rajput Official,youtube,music,21600000,50,,FALSE,0
@federicomillanv,Federico Millan,youtube,lifestyle,21600000,50,,FALSE,0
@zbingz,zbing z.,youtube,lifestyle,21600000,12.38,,FALSE,0
@carryminati,?��?��?��?�� ?��?��?��?��?��,instagram,business,21524694,5.26,,TRUE,0
@avicii,Avicii,youtube,lifestyle,21500000,50,SE,FALSE,0
@bihariladka,Bihari Ladka,youtube,business,21500000,50,,FALSE,0
@onedirectionvevo,OneDirectionVEVO,youtube,music,21500000,50,,FALSE,0
@sonymusicsouthofficial,Sony Music South,youtube,music,21400000,17.66,,FALSE,0
@slivkishow,SlivkiShow,youtube,business,21400000,48.04,,FALSE,0
@facttechz,FactTechz,youtube,tech,21300000,21.82,IN,FALSE,0
@buzzfeedtasty,Tasty,youtube,food,21300000,4.55,,FALSE,0
@gauravaroravlogs,Gauravaroravlogs ,youtube,lifestyle,21300000,27.73,,FALSE,0
@happylstory,Happy L story ,youtube,business,21300000,50,,FALSE,0
@maccosmetics,maccosmetics,instagram,fashion_&_style,21287580,2,,FALSE,0
@bgt,Britain's Got Talent,youtube,lifestyle,21200000,10.24,,FALSE,0
@dentaldigest,Dental Digest,youtube,business,21200000,50,,FALSE,0
@desimelodies,DM - Desi Melodies,youtube,music,21200000,35.79,,FALSE,0
@kimandnorth,Kim and North,tiktok,lifestyle,21100000,5.65,,TRUE,0
@kai_cenat,Kai Cenat,tiktok,lifestyle,21100000,10.38,,TRUE,0
@adhemz,Adhemz,youtube,business,21100000,22.42,,FALSE,0
@devkeexperiment,DEV Ke Experiment,youtube,education,21100000,50,,FALSE,0
@bhuvan.bam22,Bhuvan Bam,instagram,lifestyle,21085591,6.64,,TRUE,0
@adamw,Adam W,youtube,lifestyle,21000000,50,,FALSE,0
@jakepaul,Jake Paul,youtube,business,21000000,23.71,,FALSE,0
@madisonbeer,madison beer,tiktok,lifestyle,21000000,10.83,,TRUE,0
@kidstvindiahindirhymes,Kids TV India Hindi Nursery Rhymes,youtube,music,20900000,23.52,,FALSE,0
@matt.larose,Matt Larose,youtube,lifestyle,20900000,50,,FALSE,0
@mkbhd,Marques Brownlee,youtube,tech,20900000,14.13,US,FALSE,0
@sonotek,Sonotek,youtube,music,20900000,5.01,,FALSE,0
@likenastyacollections,Like Nastya Collections,youtube,gaming,20900000,50,,FALSE,0
@nhstudioz,NH Studioz,youtube,business,20800000,5.29,,FALSE,0
@caylusyt,Caylus,youtube,gaming,20800000,18.12,,FALSE,0
@asgamingsahil,AS Gaming,youtube,gaming,20800000,9.24,,FALSE,0
@dhot,Dhot Design,youtube,lifestyle,20800000,32.71,,FALSE,0
@caylus,Caylus  ,youtube,gaming,20800000,18.08,,FALSE,0
@theodd1sout,TheOdd1sOut,youtube,lifestyle,20700000,50,US,FALSE,0
@travisscottxx,Travis Scott,youtube,lifestyle,20700000,50,,FALSE,0
@a2motivation,A2 Motivation by Arvind Arora,youtube,music,20700000,11.09,,FALSE,0
@popchartbusters,Pop Chartbusters,youtube,music,20700000,21.98,,FALSE,0
@dailydoseofinternet,Daily Dose Of Internet,youtube,lifestyle,20700000,45.82,US,FALSE,0
@ryanhiga,nigahiga,youtube,business,20700000,50,US,FALSE,0
@apple,Apple,youtube,tech,20600000,28.8,,FALSE,0
@sr_indori09,Sr indori09,youtube,lifestyle,20600000,42.98,,FALSE,0
@farruko,Farruko,youtube,music,20600000,50,US,FALSE,0
@gatogalactico,Gato Galactico,youtube,lifestyle,20600000,11.9,,FALSE,0
@marusya_outdoors,Marusya Outdoors,youtube,lifestyle,20600000,50,,FALSE,0
@veritasium,Veritasium,youtube,education,20600000,3.15,US,FALSE,0
@elvish_yadav,Elvish Raosahab,instagram,lifestyle,20556838,10.55,,TRUE,0
@ivanaalawi,Ivana Alawi,youtube,lifestyle,20500000,36.59,,FALSE,0
@thepoznavatel,?ознава?ел?,youtube,lifestyle,20500000,50,,FALSE,0
@ptxofficial,Pentatonix,youtube,lifestyle,20500000,50,,FALSE,0
@behindwoodstv,Behindwoods TV,youtube,fashion,20400000,1.58,,FALSE,0
@kashviadlakha,Kashvi Adlakha,youtube,lifestyle,20400000,30.81,,FALSE,0
@officialpsy,officialpsy,youtube,lifestyle,20400000,50,,FALSE,0
@glitch,GLITCH,youtube,lifestyle,20400000,50,,FALSE,0
@skrillex,Skrillex,youtube,lifestyle,20400000,50,,FALSE,0
@pencilmation,Pencilmation,youtube,lifestyle,20400000,30.62,,FALSE,0
@iam_nandinirajput,iam_nandinirajput,youtube,lifestyle,20400000,12.56,,FALSE,0
@aayuandpihushow,Aayu and Pihu Show,youtube,gaming,20400000,50,,FALSE,0
@jojosim,Jojo Sim,youtube,food,20300000,34.44,,FALSE,0
@itsmeissie,itsmeissie,youtube,lifestyle,20300000,49.63,,FALSE,0
@cardib,Cardi B,youtube,music,20300000,50,,FALSE,0
@glebo,Glebo,youtube,lifestyle,20300000,38.44,,FALSE,0
@morealia,MoreAliA,youtube,lifestyle,20300000,12.19,,FALSE,0
@staywild-,Stay Wild,youtube,food,20300000,50,,FALSE,0
@authenticgames,AuthenticGames,youtube,gaming,20200000,9.21,,FALSE,0
@thehypehouse,The Hype House,tiktok,music,20100000,5.46,,TRUE,0
@robleisiutu,RobleisIUTU,youtube,lifestyle,20100000,15.21,,FALSE,0
@react,REACT,youtube,food,20100000,12.61,,FALSE,0
@squeezie,SQUEEZIE,youtube,lifestyle,20100000,32.18,,FALSE,0
@5minutecraftsdiy,5-Minute Crafts DIY,youtube,lifestyle,20100000,3.4,,FALSE,0
@tiyaa_ningwal_offical,tiyaa_ningwal_official,youtube,lifestyle,20100000,28.32,,FALSE,0
@kendricklamar,Kendrick Lamar,youtube,lifestyle,20100000,50,,FALSE,0
@ethanfunnyfamily,Ethan Funny Family,youtube,gaming,20100000,48.29,,FALSE,0
@itsdrryan,Dr Ryan,youtube,lifestyle,20000000,31.11,,FALSE,0
@5minutecraftsplay,5-Minute Crafts PLAY,youtube,lifestyle,20000000,4.12,,FALSE,0
@elikids,Eli Kids - Cartoons & Songs,youtube,music,20000000,34.12,,FALSE,0
@mileycyrus,Miley Cyrus,youtube,lifestyle,20000000,50,,FALSE,0
@centralcee,CentralCee,tiktok,lifestyle,19900000,16.89,,TRUE,0
@theshilpashetty,Shilpa Shetty,tiktok,lifestyle,19900000,6.11,,TRUE,0
@natkhatmaha,Natkhat Maha,youtube,lifestyle,19800000,50,,FALSE,0
@matt_rife,Matt Rife,tiktok,business,19800000,6.58,,TRUE,0
@roses_are_rosie,ROSÉ,youtube,lifestyle,19800000,50,,FALSE,0
@unspeakable,Unspeakable,youtube,lifestyle,19700000,50,,FALSE,0
@genhalilintar,GEN HALILINTAR,youtube,fashion,19700000,16.99,,FALSE,0
@miroska-tv,?и?о?ка Т?,youtube,education,19700000,50,,FALSE,0
@jukilop,JukiLop,youtube,lifestyle,19700000,50,,FALSE,0
@outdoorboys,Outdoor Boys,youtube,food,19700000,36.21,,FALSE,0
@buzzfeedvideo,BuzzFeedVideo,youtube,lifestyle,19700000,11.33,,FALSE,0
@calvinharris,Calvin Harris,youtube,lifestyle,19600000,50,,FALSE,0
@gametheory,The Game Theorists,youtube,travel,19600000,27.11,,FALSE,0
@hikakintv,HikakinTV,youtube,gaming,19600000,21.13,,FALSE,0
@msrachel,Ms Rachel - Toddler Learning Videos,youtube,tech,19600000,50,,FALSE,0
@goodmythicalmorning,Good Mythical Morning,youtube,travel,19600000,12.33,,FALSE,0
@monsta,Monsta,youtube,lifestyle,19500000,15.23,,FALSE,0
@pinkfong_espanol,Pinkfong en español - Canciones Infantiles,youtube,lifestyle,19500000,22.48,,FALSE,0
@lilnasx,Lil Nas X,youtube,lifestyle,19500000,50,,FALSE,0
@ckntoys,CKN ,youtube,lifestyle,19400000,50,,FALSE,0
@nessaabarrett,Ness,tiktok,lifestyle,19400000,5.97,,TRUE,0
@mrmarmok,Marmok,youtube,lifestyle,19400000,45.44,,FALSE,0
@jennamarbles,JennaMarbles,youtube,business,19400000,38.72,,FALSE,0
@chang0000,Trần Th�?Thu Trang,youtube,lifestyle,19400000,41.31,,FALSE,0
@_the_clean_girl,Clean Girl,youtube,lifestyle,19400000,50,,FALSE,0
@saregamahumbhojpuri,Saregama Hum Bhojpuri,youtube,lifestyle,19400000,17.36,,FALSE,0
@the_brown_siblings,THE BROWN SIBLINGS,youtube,music,19400000,35.05,,FALSE,0
@douhalaribiii,Douha laribii,tiktok,lifestyle,19300000,6.67,,TRUE,0
@zutigang,ZutiGang,youtube,lifestyle,19300000,50,,FALSE,0
@sonyakisa8,Sonyakisa8 TT,youtube,lifestyle,19200000,50,,FALSE,0
@twice,TWICE,youtube,lifestyle,19200000,19.09,,FALSE,0
@tonniartandcraft,Tonni art and craft,youtube,music,19200000,25.76,,FALSE,0
@nishujeetarya,Nishu jeet aarya,youtube,business,19200000,31.21,,FALSE,0
@laharimusicindia,Lahari Music,youtube,music,19200000,6.15,,FALSE,0
@tondegamer,Tonde Gamer,youtube,gaming,19100000,9.61,,FALSE,0
@portadosfundos,Porta dos Fundos,youtube,comedy,19000000,13.92,,FALSE,0
@jackblack,Jack Black,tiktok,lifestyle,19000000,8.36,,TRUE,0
@rauwalejandro,rauwalejandro,tiktok,music,19000000,7.1,,TRUE,0
@keniaos,Kenia Os,instagram,beauty,18956299,2.66,,TRUE,0
@livcomedy,LIV Comedy,youtube,comedy,18900000,3.64,,FALSE,0
@queen,Queen Official,youtube,lifestyle,18900000,45.87,,FALSE,0
@minecraft,Minecraft,youtube,lifestyle,18900000,12.61,,FALSE,0
@sebastianyatra,Sebastián Yatra,youtube,music,18900000,50,,FALSE,0
@noelgoescrazy,Noel Robinson,youtube,lifestyle,18900000,35.75,,FALSE,0
@robtopgames,RobTopGames,youtube,gaming,18800000,36.47,,FALSE,0
@thevishalbhatt,The Vishal bhatt,youtube,lifestyle,18800000,36.23,,FALSE,0
@raywilliamjohnson,Ray William Johnson,youtube,lifestyle,18700000,25.72,,FALSE,0
@hafu,Hafu Go,youtube,education,18600000,50,,FALSE,0
@koushalmonga,Koushal Monga,youtube,business,18600000,50,,FALSE,0
@factoholic,FactoHolic,youtube,business,18600000,50,,FALSE,0
@im_siowei,im_siowei,youtube,gaming,18500000,50,,FALSE,0
@lanadelrey,Lana Del Rey,youtube,music,18500000,50,,FALSE,0
@crazyfrog,Crazy Frog,youtube,education,18500000,50,,FALSE,0
@ianboggs,Ian Boggs,youtube,lifestyle,18500000,38.04,,FALSE,0
@shane,shane,youtube,lifestyle,18500000,41.86,,FALSE,0
@spider_vambi,Spider-VAMBI,youtube,lifestyle,18400000,24.94,,FALSE,0
@freefireindiaofficial,Free Fire India Official,youtube,lifestyle,18400000,8.06,,FALSE,0
@mastikipathshala009,Masti Ki Paathshala,youtube,lifestyle,18400000,50,,FALSE,0
@quantummakers,Quantum Makers,youtube,tech,18400000,33.17,,FALSE,0
@demirose,Demi ?��,instagram,lifestyle,18397955,1.12,,FALSE,0
@mashabearukraine,?а?а ?а ?едм?д?,youtube,lifestyle,18300000,23.82,,FALSE,0
@50cent,50 Cent,youtube,music,18300000,50,,FALSE,0
@lawbymike,Law By Mike,youtube,lifestyle,18300000,50,,FALSE,0
@manishsahufitness47,Manish Sahu 47,youtube,business,18300000,17.63,,FALSE,0
@teratrigun,Tera Trigun,youtube,lifestyle,18200000,50,,FALSE,0
@anitta,Anitta,youtube,music,18200000,50,,FALSE,0
@shakiravevo,shakiraVEVO,youtube,music,18200000,50,,FALSE,0
@sportsnation,SportsNation,youtube,lifestyle,18200000,18.94,,FALSE,0
@demilovato,Demi Lovato,youtube,lifestyle,18200000,50,,FALSE,0
@juliagisella,JULIA GISELLA,youtube,business,18100000,50,,FALSE,0
@thehelpinghand2479,help_by_god?��,youtube,lifestyle,18100000,44.76,,FALSE,0
@futcrunch,Futcrunch,youtube,business,18100000,50,,FALSE,0
@supermaxim,Super Max,youtube,comedy,18100000,31.12,,FALSE,0
@ashishchanchlani,Ashish Chanchlani,instagram,lifestyle,18091701,2.37,,TRUE,0
@penguinz0,penguinz0,youtube,lifestyle,18000000,10.37,,FALSE,0
@theacefamily,The ACE Family,youtube,lifestyle,18000000,35.9,,FALSE,0
@alexarivera,Alexa Rivera,youtube,lifestyle,18000000,50,,FALSE,0
@themcfivecircus,The McFive Circus,youtube,lifestyle,18000000,18.99,,FALSE,0
@camilacabello,Camila Cabello,tiktok,lifestyle,18000000,7,,TRUE,0
@lelepons,Lele Pons,youtube,lifestyle,17900000,50,,FALSE,0
@lukedavidson81,Luke Davidson,youtube,business,17900000,49.5,,FALSE,0
@priya06biswas,Priya Biswas,youtube,lifestyle,17900000,9.76,,FALSE,0
@sevengersofficial,SEVENGERS,youtube,lifestyle,17900000,50,,FALSE,0
@cleoycuquin,Cleo y Cuquin - Canciones infantiles,youtube,lifestyle,17800000,29.88,,FALSE,0
@howtobasic,HowToBasic,youtube,business,17800000,33.79,,FALSE,0
@_gogo2728,gogo 2728,youtube,lifestyle,17800000,37.46,,FALSE,0
@candy.superstar,Candy Superstar,youtube,lifestyle,17800000,50,,FALSE,0
@pitbull,Pitbull,youtube,music,17700000,50,,FALSE,0
@ladygaga,ladygaga,tiktok,lifestyle,17700000,5.52,,TRUE,0
@senoritainfluencer,Señorita Influencer,youtube,lifestyle,17700000,44.68,,FALSE,0
@timesmusicindia,Times Music,youtube,music,17600000,10.76,,FALSE,0
@jenniferlopez,Jennifer Lopez,youtube,music,17600000,50,,FALSE,0
@newdaynewgame,Enes Batur S,youtube,lifestyle,17600000,28.78,,FALSE,0
@comeplaywithme,Come Play With Me,youtube,education,17600000,50,,FALSE,0
@infobellskannadarhymes,infobells - Kannada,youtube,fashion,17600000,50,,FALSE,0
@lilpumpeskii,Lil Pump,youtube,lifestyle,17600000,50,,FALSE,0
@failarmy,FailArmy,youtube,comedy,17500000,30.01,,FALSE,0
@houseofhighlights,House of Highlights,youtube,lifestyle,17500000,8.87,,FALSE,0
@popularmmos,PopularMMOs,youtube,lifestyle,17500000,18.07,,FALSE,0
@desigamers_,Desi Gamers,youtube,gaming,17500000,10.99,,FALSE,0
@dishitanaveen,Dishita and Naveen Joshi,youtube,lifestyle,17500000,46.09,,FALSE,0
@arianagrandevevo,ArianaGrandeVevo,youtube,lifestyle,17400000,50,,FALSE,0
@tappu_parmar_sevasi,Tappu Parmar Sevasi,youtube,lifestyle,17400000,21.35,,FALSE,0
@squidgamenetflix,Squid Game Netflix,tiktok,gaming,17400000,6.4,,TRUE,0
@haileybieber,Hailey Bieber,tiktok,lifestyle,17300000,5.83,,TRUE,0
@moonbugkids_singalongwithme,Sing Along With Me!,youtube,music,17300000,20.69,,FALSE,0
@compot,?омпо?,youtube,lifestyle,17300000,20.02,,FALSE,0
@prestonplayz,PrestonPlayz,youtube,gaming,17300000,40.29,,FALSE,0
@nehakakkar,Neha Kakkar,tiktok,lifestyle,17300000,6.12,,TRUE,0
@gabyandalex2379,Gaby and Alex,youtube,music,17300000,50,,FALSE,0
@shreemanitripathi,Shreemani Tripathi,youtube,tech,17300000,50,,FALSE,0
@nurrayni25real,nurrayni25,youtube,lifestyle,17300000,40.79,,FALSE,0
@smitichoudhury9,Smiti Choudhury ,youtube,lifestyle,17300000,50,,FALSE,0
@jennierubyjane,JENNIE,youtube,lifestyle,17300000,50,,FALSE,0
@chinamcclain,China,tiktok,lifestyle,17300000,7.28,,TRUE,0
@agt,America?�s Got Talent,tiktok,lifestyle,17200000,5.26,,TRUE,0
@jflamusic,JFlaMusic,youtube,music,17200000,50,,FALSE,0
@genierock,Genierock,youtube,music,17200000,43.46,,FALSE,0
@merrickhanna,Merrick Hanna,youtube,business,17200000,45.4,,FALSE,0
@secretvlog,Secret Vlog,youtube,lifestyle,17200000,26.89,,FALSE,0
@rs1313shorts,RS 1313 SHORTS,youtube,comedy,17200000,7.43,,FALSE,0
@edisonpts,EdisonPts,youtube,lifestyle,17200000,11.31,,FALSE,0
@daviddobrik,David Dobrik,youtube,business,17200000,50,,FALSE,0
@pledis17,SEVENTEEN,youtube,lifestyle,17200000,13.72,,FALSE,0
@camilacabello,Camila Cabello,youtube,lifestyle,17100000,50,,FALSE,0
@camerondallas,Cameron Dallas,tiktok,music,17100000,13.82,,TRUE,0
@?ج?د?_?ج?د?,?ج?د? ?ج?د?,youtube,music,17100000,50,,FALSE,0
@mythpat,Mythpat,youtube,lifestyle,17100000,50,,FALSE,0
@littleglove,LittleGlove,youtube,education,17000000,38.4,,FALSE,0
@boyceavenue,Boyce Avenue,youtube,music,17000000,50,,FALSE,0
@crashcourse,CrashCourse,youtube,education,17000000,5.76,US,FALSE,0
@saturdaynightlive,Saturday Night Live,youtube,music,17000000,11.36,,FALSE,0
@indorephysicalacademy.,Indore Physical Academy,youtube,lifestyle,17000000,8.69,,FALSE,0
@samsmith,SAM SMITH,youtube,music,17000000,50,,FALSE,0
@chuchutvhindi,ChuChuTV Hindi,youtube,lifestyle,16900000,50,,FALSE,0
@prashantrajputt,Prashant Rajput,youtube,business,16900000,17.19,,FALSE,0
@englishconnectionbykanchan,English Connection,youtube,education,16900000,9.86,,FALSE,0
@camilo,Camilo,youtube,lifestyle,16900000,50,,FALSE,0
@antarikshyatra,Antariksh Yatra,youtube,tech,16900000,28.99,,FALSE,0
@kreekcraft,KreekCraft,youtube,lifestyle,16900000,6.17,,FALSE,0
@upwalaaryan5480,up wala aryan,youtube,lifestyle,16800000,50,,FALSE,0
@boriskatefamily,BorisKateFamily,youtube,lifestyle,16800000,31.4,,FALSE,0
@bigbang,BIGBANG,youtube,lifestyle,16800000,50,,FALSE,0
@linustechtips,Linus Tech Tips,youtube,tech,16800000,3.95,CA,FALSE,0
@rupalchoudharytd,RupalChoudhary TD,youtube,comedy,16700000,16.39,,FALSE,0
@greatindianasmr,Great Indian Asmr,youtube,fashion,16700000,3.19,IN,FALSE,0
@themccartyfam,The McCartys,youtube,education,16700000,43.88,,FALSE,0
@murliwalehausla,Murliwale Hausla,youtube,lifestyle,16700000,28.88,,FALSE,0
@leesiyoung38,?�시??tiktok,lifestyle,16700000,6.31,,TRUE,0,
@olivia.valent,Olivia Valent,youtube,lifestyle,16700000,23.77,,FALSE,0
@maizenofficial,Maizen,youtube,lifestyle,16700000,50,,FALSE,0
@lizakoshy,Liza Koshy,youtube,lifestyle,16600000,50,,FALSE,0
@svfsocial,SVF,youtube,lifestyle,16600000,7.36,,FALSE,0
@livespeedy,Live Speedy,youtube,business,16600000,11.78,,FALSE,0
@wigofellas,WigoFellas,youtube,lifestyle,16600000,50,,FALSE,0
@lokeshgamer,LOKESH GAMER,youtube,gaming,16600000,6.21,,FALSE,0
@theharshbeniwal,Harsh Beniwal,youtube,business,16600000,50,,FALSE,0
@universalmusicindiaofficial,Universal Music India,youtube,music,16600000,50,,FALSE,0
@lordahmed,LORD Ahmed,youtube,comedy,16600000,50,,FALSE,0
@luisfonsivevo,LuisFonsiVEVO,youtube,lifestyle,16600000,50,,FALSE,0
@zigandsharko,Zig & Sharko,youtube,lifestyle,16500000,37.38,,FALSE,0
@sangeethkumar,Sangeeth Kumar,youtube,lifestyle,16500000,50,,FALSE,0
@athosgamer,Athos,youtube,lifestyle,16500000,15.7,,FALSE,0
@fadiljaidi,Fadil Jaidi,tiktok,lifestyle,16500000,6.45,,TRUE,0
@kidssmiletv,Kids smile TV,youtube,beauty,16500000,50,,FALSE,0
@littlemix,Little Mix,youtube,lifestyle,16500000,50,,FALSE,0
@akon,Akon,youtube,fashion,16400000,50,,FALSE,0
@?�크???�크??(?�기 ?�요?�동??,youtube,lifestyle,16400000,20.22,,FALSE,0,
@realdonaldtrump,President Donald J Trump,tiktok,lifestyle,16400000,11.11,,TRUE,0
@rihanna,Rihanna,tiktok,lifestyle,16400000,14.38,,TRUE,0
@mattstonie,Matt Stonie,youtube,food,16400000,49.05,,FALSE,0
@kuldeepsinghaniashorts,Kuldeep Singhania Shorts,youtube,music,16400000,45.15,,FALSE,0
@zayn,zayn,youtube,lifestyle,16400000,50,,FALSE,0
@eeoneguy,EeOneGuy,youtube,lifestyle,16400000,50,,FALSE,0
@hajimesyacho,??��?�し?�ち?�ー（hajime�?youtube,lifestyle,16300000,23.81,,FALSE,0,
@doctops,Doc Tops,youtube,lifestyle,16300000,34.26,,FALSE,0
@lionfield,Lionfield,youtube,music,16300000,50,,FALSE,0
@mohamedramadan,Mohamed Ramadan I ?ح?د ر?ضا?,youtube,music,16200000,43.65,,FALSE,0
@heybrandonb,Brandon B,youtube,music,16200000,50,,FALSE,0
@pushpanjalimaurya,Pushpanjali Maurya,youtube,business,16200000,22.91,,FALSE,0
@melaniemartinez,melanie martinez,youtube,music,16200000,50,,FALSE,0
@talkingfriends,Talking Tom & Friends TV,youtube,lifestyle,16200000,40.77,,FALSE,0
@canalin,Canal IN,youtube,lifestyle,16200000,24.53,,FALSE,0
@brunomars,Bruno Mars,tiktok,lifestyle,16100000,10.4,,TRUE,0
@zncoficial,Zé Neto e Cristiano,youtube,music,16100000,50,,FALSE,0
@ketanmehta555,Ketan mehta,youtube,business,16100000,50,,FALSE,0
@rottentomatoestrailers,Rotten Tomatoes Trailers,youtube,lifestyle,16100000,6.55,,FALSE,0
@thediaryofaceo,The Diary Of A CEO,youtube,lifestyle,16000000,11.46,,FALSE,0
@omped_visual22,omped_visual,youtube,lifestyle,16000000,50,,FALSE,0
